CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,WebsiteClickRate,TimeSpentOnSite,SocialMediaEngagement,AdClickHistory,GeneratedReview,Churn,patient_id
CUS-000193,39.0,Male,New York,Silver,8,836.56,Fashion,2024-09-15,0.01,142.3,246,8,Had issues with delivery for home.,0,007
CUS-000194,69.0,Female,New York,Silver,26,1136.13,Sports,2025-01-11,0.64,86.0,0,7,Beauty products exceeded my expectations.,0,007
CUS-000195,69.0,Male,New York,Platinum,23,52.63,Sports,2024-05-22,0.05,108.7,4,10,Beauty products exceeded my expectations.,0,007
CUS-000196,40.0,Male,Houston,Gold,8,1052.17,Fashion,2025-03-20,0.65,11.1,371,9,Fast shipping and excellent beauty options!,0,007
CUS-000197,18.0,Male,Chicago,Silver,2,808.35,Grocery,2024-04-23,0.56,5.0,273,4,Fast shipping and excellent grocery options!,0,007
CUS-000198,23.0,Female,Houston,Silver,22,52.63,Toys,2024-06-12,0.2,42.4,139,7,Very satisfied with my home purchase.,0,007
CUS-000199,33.0,Male,Chicago,Silver,4,52.63,Grocery,2025-01-14,0.55,80.8,140,1,"Loved the toys selection, very happy!",0,007
CUS-000200,69.0,Male,Houston,Platinum,2,52.63,Electronics,2023-08-28,0.01,66.4,0,6,"Loved the electronics selection, very happy!",0,007
CUS-000201,66.0,Non-binary,New York,Silver,2,52.63,Sports,2023-08-16,0.65,108.7,33,9,"Loved the toys selection, very happy!",0,007
CUS-000202,37.0,Male,Miami,Silver,24,328.16,Grocery,2025-01-14,0.29,5.0,142,8,Amazing quality and great customer service in home.,0,007
CUS-000203,50.0,Male,Miami,Silver,15,52.63,Sports,2025-05-26,0.01,9.7,70,9,"Loved the home selection, very happy!",0,007
CUS-000204,69.0,Male,Dallas,Silver,27,450.02,Sports,2025-01-14,0.56,50.7,225,13,Fashion products exceeded my expectations.,0,007
CUS-000205,20.0,Male,New York,Silver,4,1135.07,Toys,2024-06-12,0.43,32.2,343,14,Had issues with delivery for home.,0,007
CUS-000206,39.0,Male,Chicago,Silver,21,3591.81,Home,2024-06-12,0.29,5.0,74,7,Fashion products exceeded my expectations.,0,007
CUS-000207,57.0,Male,San Francisco,Silver,20,52.63,Electronics,2024-05-23,0.65,92.3,181,6,Books products exceeded my expectations.,0,007
CUS-000208,46.0,Male,Boston,Silver,15,52.63,Toys,2025-03-20,0.18,104.9,85,3,Very satisfied with my electronics purchase.,0,007
CUS-000209,47.0,Male,Houston,Gold,42,52.63,Grocery,2025-01-14,0.19,49.7,160,8,Not satisfied with the electronics products.,0,007
CUS-000210,18.0,Female,Dallas,Gold,31,52.63,Grocery,2024-05-22,0.01,105.2,291,6,"Service needs improvement, especially for sports.",0,008
CUS-000211,69.0,Male,Dallas,Silver,70,1182.78,Grocery,2025-03-23,0.56,45.4,320,1,Electronics selection could be better.,0,008
CUS-000212,19.0,Male,Chicago,Gold,3,52.63,Sports,2024-10-30,0.24,98.9,193,8,Very satisfied with my electronics purchase.,0,008
CUS-000213,24.0,Female,Houston,Silver,23,52.63,Sports,2025-03-14,0.45,5.0,135,8,Electronics products exceeded my expectations.,0,008
CUS-000214,22.0,Male,New York,Gold,70,125.62,Grocery,2025-03-20,0.01,16.5,63,13,Fast shipping and excellent beauty options!,0,008
CUS-000215,26.0,Male,Chicago,Gold,10,99.27,Home,2025-04-17,0.01,19.0,0,7,"Loved the sports selection, very happy!",0,008
CUS-000216,18.0,Male,New York,Silver,2,52.63,Sports,2024-07-25,0.14,71.5,246,6,Toys selection could be better.,0,008
CUS-000217,69.0,Male,Chicago,Platinum,23,52.63,Books,2024-11-12,0.21,48.2,0,10,Amazing quality and great customer service in beauty.,0,008
CUS-000218,69.0,Female,Miami,Silver,11,2089.74,Sports,2025-01-14,0.27,115.2,207,6,"Service needs improvement, especially for toys.",0,008
CUS-000219,69.0,Male,Boston,Silver,59,52.63,Electronics,2025-01-11,0.24,109.5,0,6,"Loved the sports selection, very happy!",0,008
CUS-000220,67.0,Female,New York,Silver,29,235.96,Home,2025-03-20,0.23,22.9,0,8,"Loved the fashion selection, very happy!",0,008
CUS-000221,38.0,Male,Boston,Silver,10,359.21,Sports,2025-03-20,0.15,110.2,0,3,"Service needs improvement, especially for sports.",0,008
CUS-000222,18.0,Male,Los Angeles,Gold,64,637.98,Electronics,2025-05-02,0.19,19.9,42,7,Sports products exceeded my expectations.,0,008
CUS-000223,69.0,Female,New York,Gold,39,52.63,Grocery,2025-03-23,0.65,5.0,176,1,"Loved the home selection, very happy!",0,008
CUS-000224,19.0,Female,Chicago,Silver,6,1136.83,Toys,2025-01-14,0.14,10.3,3,8,Fast shipping and excellent electronics options!,0,008
CUS-000225,50.0,Male,Dallas,Silver,38,840.86,Toys,2024-06-12,0.26,5.0,28,11,Fashion products exceeded my expectations.,0,008
CUS-000226,69.0,Male,New York,Silver,16,52.63,Toys,2025-03-25,0.18,129.8,9,1,Amazing quality and great customer service in electronics.,0,008
CUS-000227,38.0,Female,Chicago,Silver,21,52.63,Fashion,2024-11-12,0.05,40.6,95,10,"Loved the beauty selection, very happy!",0,008
CUS-000228,43.0,Male,Houston,Silver,22,52.63,Books,2025-04-04,0.01,113.8,0,3,Very satisfied with my electronics purchase.,0,008
CUS-000229,30.0,Female,Los Angeles,Silver,20,570.02,Home,2024-06-15,0.1,5.0,61,8,"Loved the grocery selection, very happy!",1,008
CUS-000230,69.0,Non-binary,San Francisco,Silver,16,1145.83,Grocery,2025-01-14,0.25,10.3,39,7,Very satisfied with my fashion purchase.,0,008
CUS-000231,18.0,Female,Chicago,Platinum,12,52.63,Toys,2024-06-12,0.16,8.3,16,16,Fashion products exceeded my expectations.,0,008
CUS-000232,24.0,Male,Los Angeles,Gold,26,1033.99,Toys,2024-09-06,0.01,80.8,217,19,Beauty products exceeded my expectations.,0,008
CUS-000233,34.0,Female,Miami,Silver,21,559.68,Home,2025-03-20,0.23,12.4,371,10,Very satisfied with my fashion purchase.,1,008
CUS-000234,18.0,Female,Boston,Gold,22,564.68,Home,2023-08-31,0.12,61.4,202,8,Had issues with delivery for fashion.,0,008
CUS-000235,60.0,Female,Houston,Gold,11,3188.82,Books,2024-03-31,0.47,5.0,74,8,"Loved the electronics selection, very happy!",0,008
CUS-000236,61.0,Male,Boston,Gold,18,775.06,Home,2024-11-12,0.38,23.0,337,7,"Loved the home selection, very happy!",1,008
CUS-000237,57.0,Male,Chicago,Platinum,25,1120.26,Sports,2024-06-12,0.01,19.5,17,4,Very satisfied with my fashion purchase.,1,008
CUS-000238,65.0,Male,Chicago,Silver,18,869.27,Toys,2024-06-12,0.38,42.5,191,14,"Service needs improvement, especially for sports.",0,008
CUS-000239,69.0,Female,New York,Gold,19,905.88,Sports,2023-08-16,0.12,15.3,0,8,Amazing quality and great customer service in beauty.,0,008
CUS-000240,50.0,Male,Houston,Platinum,3,1017.55,Sports,2025-03-20,0.65,7.4,0,8,"Service needs improvement, especially for books.",0,009
CUS-000241,31.0,Female,Chicago,Gold,29,137.09,Toys,2024-02-27,0.14,55.5,297,8,Amazing quality and great customer service in fashion.,0,009
CUS-000242,69.0,Male,Chicago,Silver,15,52.63,Home,2025-02-19,0.24,96.5,345,7,Very satisfied with my fashion purchase.,0,009
CUS-000243,43.0,Male,Houston,Gold,7,2547.13,Grocery,2025-03-20,0.56,32.8,200,3,Fast shipping and excellent electronics options!,1,009
CUS-000244,18.0,Female,Chicago,Silver,23,1222.79,Fashion,2024-05-23,0.15,70.1,261,16,Very satisfied with my electronics purchase.,0,009
CUS-000245,33.0,Female,New York,Silver,25,536.83,Grocery,2025-03-20,0.65,5.0,165,7,Very satisfied with my fashion purchase.,0,009
CUS-000246,20.0,Female,Miami,Gold,37,1158.48,Electronics,2025-03-23,0.09,53.1,100,6,Amazing quality and great customer service in toys.,0,009
CUS-000247,45.0,Male,Houston,Silver,46,1215.85,Beauty,2024-12-23,0.41,11.8,92,7,Books selection could be better.,0,009
CUS-000248,47.0,Male,New York,Gold,22,516.39,Books,2023-12-14,0.09,5.0,0,10,Beauty products exceeded my expectations.,0,009
CUS-000249,69.0,Male,New York,Gold,25,52.63,Home,2024-09-17,0.3,104.6,194,7,Fast shipping and excellent electronics options!,0,009
CUS-000250,29.0,Non-binary,San Francisco,Gold,12,689.09,Home,2024-08-12,0.62,80.7,140,3,Beauty selection could be better.,0,009
CUS-000251,46.0,Male,San Francisco,Silver,10,1144.52,Grocery,2025-01-14,0.65,60.3,59,5,Fast shipping and excellent beauty options!,0,009
CUS-000252,18.0,Female,Boston,Gold,9,52.63,Grocery,2024-05-23,0.52,28.9,106,7,Had issues with delivery for books.,0,009
CUS-000253,18.0,Male,Miami,Silver,39,154.26,Sports,2025-01-11,0.01,27.5,17,7,Beauty products exceeded my expectations.,0,009
CUS-000254,54.0,Female,Los Angeles,Platinum,70,645.75,Toys,2024-05-22,0.09,24.3,354,9,"Loved the toys selection, very happy!",0,009
CUS-000255,69.0,Female,Dallas,Silver,26,293.85,Beauty,2025-04-17,0.06,117.5,350,9,Amazing quality and great customer service in grocery.,1,009
CUS-000256,38.0,Female,New York,Gold,21,1174.05,Sports,2025-03-20,0.54,5.0,139,16,Books selection could be better.,0,009
CUS-000257,43.0,Female,San Francisco,Platinum,29,52.63,Grocery,2024-06-12,0.57,130.2,82,6,"Loved the books selection, very happy!",0,009
CUS-000258,18.0,Female,Houston,Silver,10,143.34,Home,2025-03-20,0.36,49.7,371,6,Fast shipping and excellent sports options!,0,009
CUS-000259,55.0,Male,Los Angeles,Silver,22,3663.75,Fashion,2023-08-16,0.21,52.4,0,3,Not satisfied with the home products.,0,009
CUS-000260,29.0,Male,Miami,Gold,2,100.41,Grocery,2025-01-14,0.36,73.8,90,7,Amazing quality and great customer service in books.,0,009
CUS-000261,69.0,Male,San Francisco,Gold,40,440.73,Toys,2024-01-17,0.26,15.4,103,6,Amazing quality and great customer service in fashion.,0,009
CUS-000262,18.0,Female,Houston,Silver,2,52.63,Books,2024-12-31,0.01,96.1,261,17,"Loved the fashion selection, very happy!",0,009
CUS-000263,68.0,Male,Miami,Silver,34,52.63,Toys,2024-04-17,0.22,142.3,146,15,Disappointed with the recent beauty purchase.,0,009
CUS-000264,69.0,Non-binary,Houston,Gold,27,132.13,Fashion,2025-01-14,0.51,113.3,371,7,"Service needs improvement, especially for toys.",0,009
CUS-000265,42.0,Male,Los Angeles,Gold,31,1035.27,Books,2025-01-14,0.02,23.0,0,6,Amazing quality and great customer service in grocery.,0,009
CUS-000266,61.0,Female,Chicago,Silver,4,701.67,Toys,2024-03-31,0.48,107.8,115,6,Had issues with delivery for electronics.,0,009
CUS-000267,18.0,Male,San Francisco,Silver,2,828.34,Grocery,2024-03-31,0.07,53.7,0,5,Fashion products exceeded my expectations.,0,009
CUS-000268,69.0,Male,Miami,Silver,32,567.54,Beauty,2025-01-14,0.65,116.9,0,7,"Loved the beauty selection, very happy!",0,009
CUS-000269,61.0,Male,Houston,Platinum,23,787.45,Grocery,2024-11-12,0.51,80.5,245,4,Books selection could be better.,0,009
CUS-000270,64.0,Male,San Francisco,Silver,22,785.59,Home,2025-01-14,0.54,23.7,80,9,Fast shipping and excellent books options!,0,010
CUS-000271,62.0,Male,Houston,Platinum,31,52.63,Toys,2024-06-12,0.01,45.2,0,9,Fast shipping and excellent beauty options!,0,010
CUS-000272,69.0,Male,Houston,Silver,44,965.98,Fashion,2024-03-31,0.12,6.1,0,9,Fast shipping and excellent books options!,0,010
CUS-000273,69.0,Male,San Francisco,Silver,6,2807.17,Grocery,2025-01-11,0.5,65.7,0,7,Fast shipping and excellent beauty options!,0,010
CUS-000274,46.0,Female,Houston,Silver,20,740.93,Books,2025-01-14,0.65,62.4,73,7,Fashion products exceeded my expectations.,0,010
CUS-000275,65.0,Male,Chicago,Gold,3,137.42,Beauty,2025-03-20,0.36,46.6,106,6,"Loved the electronics selection, very happy!",0,010
CUS-000276,41.0,Male,Houston,Silver,3,164.29,Fashion,2025-03-20,0.01,34.6,1,8,Fast shipping and excellent sports options!,0,010
CUS-000277,18.0,Male,Miami,Gold,61,317.99,Books,2025-01-20,0.01,98.2,24,5,Fast shipping and excellent grocery options!,0,010
CUS-000278,23.0,Male,Los Angeles,Silver,8,1082.21,Sports,2024-06-28,0.1,81.7,43,6,Fast shipping and excellent toys options!,0,010
CUS-000279,52.0,Male,Boston,Gold,21,52.63,Beauty,2025-03-20,0.38,108.7,217,6,Fast shipping and excellent grocery options!,0,010
CUS-000280,18.0,Male,Los Angeles,Silver,17,4229.55,Sports,2025-03-29,0.21,17.2,271,12,Beauty products exceeded my expectations.,0,010
CUS-000281,53.0,Male,Chicago,Silver,13,456.6,Grocery,2025-01-14,0.28,82.3,0,7,Amazing quality and great customer service in books.,0,010
CUS-000282,39.0,Female,San Francisco,Silver,6,1199.16,Grocery,2025-01-11,0.65,117.4,147,8,Fast shipping and excellent fashion options!,0,010
CUS-000283,18.0,Male,Boston,Gold,2,3814.17,Home,2024-06-12,0.21,5.0,36,7,Not satisfied with the beauty products.,0,010
CUS-000284,69.0,Female,Chicago,Gold,15,83.76,Sports,2025-01-14,0.65,119.4,146,7,"Service needs improvement, especially for books.",0,010
CUS-000285,42.0,Male,Boston,Silver,18,583.98,Sports,2023-08-31,0.45,5.0,80,8,Home products exceeded my expectations.,0,010
CUS-000286,22.0,Female,Houston,Silver,7,166.26,Electronics,2025-01-11,0.01,56.3,62,7,"Loved the toys selection, very happy!",0,010
CUS-000287,43.0,,Miami,Gold,14,52.63,Grocery,2024-10-30,0.13,22.1,9,8,Amazing quality and great customer service in fashion.,0,010
CUS-000288,43.0,Male,Chicago,Silver,41,2710.97,Electronics,2024-06-12,0.05,15.6,6,5,Home selection could be better.,0,010
CUS-000289,57.0,Male,New York,Silver,26,96.73,Home,2025-03-20,0.29,9.3,115,7,Fast shipping and excellent beauty options!,0,010
CUS-000290,18.0,Male,Chicago,Gold,22,1051.06,Toys,2025-04-14,0.04,68.0,86,10,Fast shipping and excellent toys options!,0,010
CUS-000291,55.0,Non-binary,Houston,Silver,37,382.53,Fashion,2025-01-14,0.21,63.6,79,6,"Loved the toys selection, very happy!",0,010
CUS-000292,23.0,Male,Chicago,Silver,14,543.38,Beauty,2024-06-12,0.65,14.7,65,11,Fast shipping and excellent grocery options!,0,010
CUS-000293,40.0,Male,Boston,Platinum,17,209.49,Home,2024-06-15,0.35,29.5,268,2,Beauty selection could be better.,0,010
CUS-000294,69.0,Male,Chicago,Silver,39,419.25,Toys,2024-10-30,0.01,142.3,0,8,Fast shipping and excellent sports options!,0,010
CUS-000295,69.0,Male,Houston,Gold,45,233.91,Fashion,2025-01-14,0.05,113.4,158,10,Electronics products exceeded my expectations.,0,010
CUS-000296,18.0,Male,New York,Silver,2,710.28,Grocery,2025-03-20,0.1,116.7,369,6,"Loved the grocery selection, very happy!",0,010
CUS-000297,63.0,Non-binary,New York,Platinum,2,52.63,Books,2024-08-12,0.19,113.1,44,6,Disappointed with the recent toys purchase.,0,010
CUS-000298,38.0,Female,Miami,Gold,24,1097.8,Grocery,2025-03-23,0.65,5.0,218,6,Fast shipping and excellent grocery options!,0,010
CUS-000299,56.0,Male,New York,Gold,22,901.36,Sports,2025-01-14,0.63,81.7,184,6,Fashion products exceeded my expectations.,0,010
CUS-000300,18.0,Female,Boston,Silver,30,1130.67,Home,2025-01-14,0.65,93.4,371,1,Very satisfied with my home purchase.,1,011
CUS-000301,67.0,Female,Chicago,Silver,22,52.63,Beauty,2025-01-11,0.04,88.7,0,3,Disappointed with the recent grocery purchase.,0,011
CUS-000302,,Female,Boston,Silver,7,512.3,Electronics,2024-08-12,0.65,95.2,167,7,Disappointed with the recent electronics purchase.,0,011
CUS-000303,54.0,Female,New York,Platinum,46,443.48,Grocery,2025-01-01,0.48,51.8,371,15,Very satisfied with my books purchase.,0,011
CUS-000304,54.0,Male,San Francisco,Silver,2,52.63,Beauty,2025-01-14,0.01,103.0,0,4,Sports products exceeded my expectations.,0,011
CUS-000305,18.0,Male,Houston,Silver,28,1143.81,Fashion,2025-01-14,0.25,14.2,101,5,Very satisfied with my fashion purchase.,0,011
CUS-000306,34.0,Male,San Francisco,Silver,33,1106.38,Toys,2025-01-14,0.25,17.1,72,7,Very satisfied with my fashion purchase.,0,011
CUS-000307,45.0,Female,San Francisco,Silver,14,201.94,Fashion,2023-12-14,0.04,65.3,6,8,Very satisfied with my toys purchase.,0,011
CUS-000308,53.0,Male,Chicago,Silver,33,2864.89,Home,2023-10-01,0.28,106.0,25,3,Amazing quality and great customer service in beauty.,0,011
CUS-000309,45.0,Female,New York,Silver,25,1191.44,Books,2025-01-20,0.33,12.2,0,8,"Loved the fashion selection, very happy!",1,011
CUS-000310,69.0,Male,San Francisco,Platinum,15,52.63,Books,2025-01-14,0.38,90.6,0,13,Very satisfied with my electronics purchase.,0,011
CUS-000311,56.0,Male,Miami,Silver,5,52.63,Toys,2025-01-14,0.38,116.6,52,6,Books products exceeded my expectations.,0,011
CUS-000312,60.0,Female,San Francisco,Gold,39,840.24,Books,2023-10-01,0.41,13.2,110,3,Had issues with delivery for sports.,0,011
CUS-000313,69.0,Male,New York,Silver,70,101.63,Fashion,2023-07-02,0.14,98.6,230,6,Not satisfied with the toys products.,0,011
CUS-000314,43.0,Female,Chicago,Silver,26,52.63,Beauty,2023-08-16,0.28,111.8,0,8,Amazing quality and great customer service in fashion.,0,011
CUS-000315,18.0,Male,Boston,Silver,9,1008.56,Toys,2025-01-11,0.34,43.3,329,7,Amazing quality and great customer service in home.,0,011
CUS-000316,61.0,Male,New York,Platinum,12,2470.28,Home,2025-03-20,0.2,138.2,339,8,Disappointed with the recent home purchase.,0,011
CUS-000317,64.0,Male,Chicago,Platinum,3,116.28,Sports,2025-01-27,0.41,100.8,210,7,"Loved the beauty selection, very happy!",0,011
CUS-000318,69.0,Male,Houston,Silver,23,931.79,Grocery,2024-08-12,0.65,47.4,52,7,Fashion products exceeded my expectations.,0,011
CUS-000319,69.0,Male,Los Angeles,Silver,13,299.64,Toys,2024-04-23,0.38,67.0,101,3,Sports products exceeded my expectations.,0,011
CUS-000320,69.0,Female,New York,Gold,9,2163.95,Grocery,2023-08-16,0.06,5.0,0,6,"Loved the books selection, very happy!",0,011
CUS-000321,69.0,Male,Houston,Silver,21,679.18,Fashion,2024-10-30,0.48,23.2,18,7,Amazing quality and great customer service in toys.,0,011
CUS-000322,32.0,Male,Miami,Silver,70,52.63,Electronics,2025-01-27,0.6,118.6,371,9,"Loved the sports selection, very happy!",0,011
CUS-000323,30.0,Male,Houston,Silver,21,1002.8,Fashion,2023-07-19,0.55,17.8,4,7,Very satisfied with my electronics purchase.,0,011
CUS-000324,52.0,Male,Chicago,Gold,2,52.63,Toys,2024-06-12,0.14,39.3,0,7,Grocery products exceeded my expectations.,0,011
CUS-000325,69.0,Male,New York,Platinum,26,489.4,Beauty,2023-09-23,0.56,17.3,235,2,Disappointed with the recent books purchase.,0,011
CUS-000326,18.0,Female,Dallas,Silver,70,889.97,Toys,2023-06-29,0.29,15.2,371,1,Disappointed with the recent grocery purchase.,0,011
CUS-000327,18.0,Female,Miami,Gold,21,855.82,Sports,2025-01-14,0.19,19.5,158,9,Fast shipping and excellent toys options!,0,011
CUS-000328,59.0,Female,Dallas,Silver,32,52.63,Grocery,2023-07-10,0.45,15.5,90,11,Amazing quality and great customer service in books.,0,011
CUS-000329,64.0,Male,Dallas,Platinum,16,1233.6,Beauty,2025-01-14,0.55,68.7,47,9,Books products exceeded my expectations.,0,011
CUS-000330,18.0,Male,San Francisco,Silver,20,661.72,Sports,2024-08-12,0.31,7.1,278,12,"Service needs improvement, especially for electronics.",0,012
CUS-000331,69.0,Female,Houston,Silver,27,52.63,Beauty,2025-03-20,0.42,5.8,40,9,"Loved the toys selection, very happy!",0,012
CUS-000332,37.0,Male,Chicago,Gold,26,2553.25,Electronics,2024-04-17,0.01,58.6,213,9,"Loved the sports selection, very happy!",0,012
CUS-000333,69.0,Male,Los Angeles,Silver,25,575.02,Grocery,2025-03-20,0.01,79.0,0,9,Very satisfied with my toys purchase.,0,012
CUS-000334,61.0,Male,Chicago,Platinum,26,1123.54,Grocery,2024-06-12,0.65,5.0,0,1,Grocery selection could be better.,0,012
CUS-000335,42.0,Female,Chicago,Platinum,41,81.84,Electronics,2024-03-31,0.01,29.9,142,7,Fast shipping and excellent sports options!,0,012
CUS-000336,18.0,Female,New York,Silver,14,52.63,Electronics,2025-03-20,0.1,55.8,7,6,Very satisfied with my toys purchase.,0,012
CUS-000337,26.0,Female,San Francisco,Silver,26,983.34,Toys,2024-10-30,0.25,5.0,18,8,Disappointed with the recent electronics purchase.,0,012
CUS-000338,69.0,,Boston,Silver,23,1012.67,Electronics,2025-01-14,0.47,120.4,207,6,Amazing quality and great customer service in electronics.,0,012
CUS-000339,31.0,Non-binary,Los Angeles,Platinum,12,1051.57,Electronics,2025-03-20,0.65,49.0,371,5,Amazing quality and great customer service in books.,1,012
CUS-000340,59.0,Female,Chicago,Silver,24,266.29,Home,2024-10-30,0.52,22.3,243,2,Fashion selection could be better.,0,012
CUS-000341,69.0,Male,Houston,Silver,9,52.63,Grocery,2023-08-16,0.65,120.0,139,4,Disappointed with the recent toys purchase.,0,012
